work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,EN,FT,Data Analyst,47699,GBP,59623,GB,0,GB,M
2024,EN,FT,Data Analyst,35505,GBP,44381,GB,0,GB,M
2024,EN,FT,Data Quality Analyst,82800,PLN,20700,PL,50,PL,L
2024,MI,FT,Data Scientist,220000,USD,220000,DE,0,DE,M
2024,MI,FT,Data Scientist,96600,USD,96600,DE,0,DE,M
2024,MI,FT,Data Manager,30820,GBP,38525,GB,0,GB,M
2024,MI,FT,Data Manager,25866,GBP,32332,GB,0,GB,M
2024,MI,FT,Data Manager,52116,GBP,65145,GB,0,GB,M
2024,MI,FT,Data Manager,49083,GBP,61353,GB,0,GB,M
2024,MI,FT,Data Engineer,105000,GBP,131250,GB,0,GB,M
2024,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,AI Engineer,180000,EUR,200000,DE,100,DE,M
2024,SE,FT,AI Engineer,70000,EUR,77777,DE,100,DE,M
2024,MI,FT,Data Engineer,85000,EUR,94444,NL,0,NL,M
2024,MI,FT,Data Engineer,52500,EUR,58333,NL,0,NL,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,100,GB,M
2024,MI,FT,Data Engineer,38000,GBP,47500,GB,100,GB,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Scientist,63600,EUR,70666,NL,0,NL,M
2024,MI,FT,Data Scientist,45600,EUR,50666,NL,0,NL,M
2024,SE,FT,Data Architect,114000,USD,114000,GB,0,GB,M
2024,SE,FT,Data Architect,61000,USD,61000,GB,0,GB,M
2024,SE,PT,Data Analyst,39000,GBP,48750,GB,0,GB,M
2024,SE,PT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Analyst,46974,GBP,58717,GB,0,GB,M
2024,EN,FT,Data Analyst,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,BI Developer,62242,GBP,77802,GB,0,GB,M
2024,SE,FT,BI Developer,49793,GBP,62241,GB,0,GB,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M
2024,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,BI Developer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,BI Developer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Data Scientist,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Analyst,155000,USD,155000,IE,0,IE,M
2024,SE,FT,Data Analyst,105000,USD,105000,IE,0,IE,M
2024,SE,FT,Data Analyst,155000,USD,155000,GB,0,GB,M
2024,SE,FT,Data Analyst,105000,USD,105000,GB,0,GB,M
2024,SE,FT,Data Analyst,155000,USD,155000,TR,0,TR,M
2024,SE,FT,Data Analyst,105000,USD,105000,TR,0,TR,M
2024,SE,FT,Data Analyst,155000,USD,155000,FI,0,FI,M
2024,SE,FT,Data Analyst,105000,USD,105000,FI,0,FI,M
2024,MI,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,AI Research Scientist,60000,EUR,66666,DE,50,DE,L
2024,EN,FT,AI Engineer,50000,EUR,55555,LU,0,LU,M
2024,SE,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Data Manager,50865,GBP,63581,GB,0,GB,M
2024,MI,FT,Data Manager,46404,GBP,58005,GB,0,GB,M
2024,MI,FT,Data Manager,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Data Manager,39347,GBP,49183,GB,0,GB,M
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Data Analyst,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Business Intelligence Lead,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Business Intelligence Lead,75000,GBP,93750,GB,0,GB,M
2024,SE,FT,Data Analyst,67886,GBP,84857,GB,0,GB,M
2024,SE,FT,Data Analyst,58184,GBP,72730,GB,0,GB,M
2024,MI,FT,Data Scientist,172000,USD,172000,DE,0,DE,M
2024,MI,FT,Data Scientist,75600,USD,75600,DE,0,DE,M
2024,SE,FT,Data Analyst,54000,USD,54000,RS,100,RS,M
2024,SE,FT,Data Analyst,48000,USD,48000,RS,100,RS,M
2024,MI,FT,Data Engineer,60000,EUR,66666,PT,100,PT,M
2024,MI,FT,Data Engineer,45000,EUR,50000,PT,100,PT,M
2024,SE,FT,Data Scientist,60000,EUR,66666,US,50,GR,L
2024,MI,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Manager,58000,GBP,72500,GB,100,GB,M
2024,MI,FT,Data Manager,48000,GBP,60000,GB,100,GB,M
2024,MI,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Engineer,120000,USD,120000,UA,0,UA,M
2024,SE,FT,Data Engineer,60000,USD,60000,UA,0,UA,M
2024,MI,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,EUR,66666,LT,0,LT,M
2024,SE,FT,Data Scientist,60000,EUR,66666,LT,0,LT,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,BI Developer,60000,GBP,75000,GB,100,GB,M
2024,MI,FT,BI Developer,50000,GBP,62500,GB,100,GB,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,100,GB,M
2024,SE,FT,Data Engineer,40000,GBP,50000,GB,100,GB,M
2024,SE,FT,Data Scientist,174500,USD,174500,GB,0,GB,M
2024,SE,FT,Data Scientist,109000,USD,109000,GB,0,GB,M
2024,SE,FT,Data Infrastructure Engineer,111600,EUR,124000,LT,0,LT,M
2024,SE,FT,Data Infrastructure Engineer,79200,EUR,88000,LT,0,LT,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Scientist,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Scientist,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Computer Vision Engineer,74500,GBP,93125,GB,0,GB,M
2024,SE,FT,Computer Vision Engineer,52500,GBP,65625,GB,0,GB,M
2024,MI,FT,Analytics Engineer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Analytics Engineer,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Analyst,47000,GBP,58750,GB,0,GB,M
2024,EN,FT,Data Analyst,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Analyst,68100,EUR,75666,FR,0,FR,M
2024,EN,FT,Data Analyst,40950,EUR,45500,FR,0,FR,M
2024,SE,FT,Research Scientist,90000,EUR,100000,DE,0,DE,S
2024,SE,FT,Research Scientist,70000,EUR,77777,DE,0,DE,S
2024,SE,FT,Machine Learning Engineer,107500,EUR,119444,ES,100,ES,M
2024,SE,FT,Machine Learning Engineer,71700,EUR,79666,ES,100,ES,M
2024,SE,FT,Lead AI Engineer,940000,SEK,91262,SE,100,SE,L
2024,SE,FT,Research Scientist,350000,USD,350000,DE,0,DE,M
2024,SE,FT,Research Scientist,287000,USD,287000,DE,0,DE,M
2024,SE,FT,Data Architect,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Architect,68000,GBP,85000,GB,0,GB,M
2024,MI,FT,Data Scientist,202800,USD,202800,FR,0,FR,M
2024,MI,FT,Data Scientist,109200,USD,109200,FR,0,FR,M
2024,MI,FT,Data Engineer,91900,EUR,102111,ES,100,ES,M
2024,MI,FT,Data Engineer,61300,EUR,68111,ES,100,ES,M
2024,MI,FT,Data Engineer,65500,EUR,72777,IE,0,IE,M
2024,MI,FT,Data Engineer,55500,EUR,61666,IE,0,IE,M
2024,EN,FT,Insight Analyst,38205,GBP,47756,GB,0,GB,M
2024,EN,FT,Insight Analyst,32982,GBP,41227,GB,0,GB,M
2024,MI,FT,Data Manager,46974,GBP,58717,GB,0,GB,M
2024,MI,FT,Data Manager,39347,GBP,49183,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,464200,PLN,116050,PL,100,PL,M
2024,EN,FT,Data Analyst,24000,GBP,30000,GB,0,GB,M
2024,EN,FT,Data Analyst,24000,GBP,30000,GB,0,GB,M
2024,MI,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Architect,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Architect,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Engineer,350000,USD,350000,DE,0,DE,M
2024,SE,FT,Data Engineer,287000,USD,287000,DE,0,DE,M
2024,EN,FT,Data Analyst,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Analyst,27000,GBP,33750,GB,0,GB,M
2024,MI,FT,Research Engineer,70000,GBP,87500,GB,100,GB,M
2024,MI,FT,Research Engineer,55000,GBP,68750,GB,100,GB,M
2024,SE,FT,Data Architect,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Architect,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,110000,EUR,122222,NL,100,NL,S
2024,SE,FT,Machine Learning Engineer,70000,EUR,77777,NL,100,NL,S
2024,MI,FT,Data Analyst,30000,EUR,33333,LT,0,LT,M
2024,MI,FT,Data Analyst,25800,EUR,28666,LT,0,LT,M
2024,MI,FT,Data Specialist,45607,GBP,57008,GB,0,GB,M
2024,MI,FT,Data Specialist,30921,GBP,38651,GB,0,GB,M
2024,MI,FT,Data Analyst,55000,GBP,68750,GB,100,GB,M
2024,MI,FT,Data Analyst,45000,GBP,56250,GB,100,GB,M
2024,EN,PT,AI Software Engineer,800000,DKK,117647,DK,0,DK,S
2024,EN,FT,Data Scientist,60000,EUR,66666,FR,0,FR,M
2024,EN,FT,Data Scientist,40000,EUR,44444,FR,0,FR,M
2024,SE,FT,Data Specialist,41418,GBP,51772,GB,0,GB,M
2024,SE,FT,Data Specialist,38223,GBP,47778,GB,0,GB,M
2024,EN,FT,Data Engineer,35000,EUR,38888,ES,0,ES,M
2024,EN,FT,Data Engineer,27000,EUR,30000,ES,0,ES,M
2024,SE,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Analyst,44000,GBP,55000,GB,0,GB,M
2024,SE,FT,Data Scientist,222300,USD,222300,FR,0,FR,M
2024,SE,FT,Data Scientist,119700,USD,119700,FR,0,FR,M
2024,SE,FT,Data Architect,59421,GBP,74276,GB,0,GB,M
2024,SE,FT,Data Architect,48350,GBP,60437,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Engineer,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Architect,75000,GBP,93750,GB,0,GB,M
2024,SE,FT,Data Architect,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Analytics Engineer,95000,GBP,118750,GB,0,GB,M
2024,SE,FT,Analytics Engineer,60000,GBP,75000,GB,0,GB,M
2024,EN,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Scientist,30000,GBP,37500,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Scientist,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Scientist,26800,GBP,33500,GB,0,GB,M
2024,MI,FT,BI Developer,38000,GBP,47500,GB,0,GB,M
2024,MI,FT,BI Developer,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Engineer,78000,EUR,86666,LV,0,LV,M
2024,SE,FT,Data Engineer,54000,EUR,60000,LV,0,LV,M
2024,MI,FT,Data Quality Manager,50000,EUR,55555,ES,0,ES,M
2024,MI,FT,Data Quality Manager,40000,EUR,44444,ES,0,ES,M
2024,MI,FT,Analytics Engineer,45600,EUR,50666,LT,0,LT,M
2024,MI,FT,Analytics Engineer,26400,EUR,29333,LT,0,LT,M
2024,SE,FT,Data Scientist,70000,EUR,77777,DE,0,DE,M
2024,SE,FT,Data Scientist,40000,EUR,44444,DE,0,DE,M
2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,25000,GBP,31250,GB,0,GB,M
2024,EN,FT,Data Analyst,52000,GBP,65000,GB,0,GB,M
2024,EN,FT,Data Analyst,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Scientist,60000,EUR,66666,ES,0,ES,M
2024,SE,FT,Data Scientist,38000,EUR,42222,ES,0,ES,M
2024,MI,FT,Data Engineer,30000,GBP,37500,GB,0,GB,M
2024,MI,FT,Data Engineer,27000,GBP,33750,GB,0,GB,M
2024,MI,FT,Data Scientist,56000,EUR,62222,FI,0,FI,M
2024,MI,FT,Data Scientist,42000,EUR,46666,FI,0,FI,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,EN,FT,Data Engineer,47820,EUR,53133,NL,0,NL,M
2024,EN,FT,Data Engineer,34538,EUR,38375,NL,0,NL,M
2024,SE,FT,Data Engineer,52000,EUR,57777,AT,0,AT,M
2024,SE,FT,Data Engineer,43000,EUR,47777,AT,0,AT,M
2024,SE,FT,Data Engineer,215000,USD,215000,DE,0,DE,M
2024,SE,FT,Data Engineer,193000,USD,193000,DE,0,DE,M
2024,SE,FT,Machine Learning Engineer,75000,GBP,93750,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,55000,GBP,68750,GB,100,GB,M
2024,MI,FT,Data Scientist,95000,GBP,118750,DE,0,DE,M
2024,MI,FT,Data Scientist,75000,GBP,93750,DE,0,DE,M
2024,SE,FT,Lead Data Scientist,95000,EUR,105555,DE,100,DE,L
2024,SE,FT,Applied Research Scientist,60000,EUR,66666,DE,0,DE,S
2024,MI,FT,Data Scientist,80000,GBP,100000,GB,0,GB,M
2024,MI,FT,Data Scientist,80000,GBP,100000,GB,0,GB,M
2024,MI,FT,Data Engineer,120000,CHF,136363,CH,50,CH,L
2024,SE,FT,Business Intelligence Analyst,112000,GBP,140000,GB,0,GB,M
2024,SE,FT,Business Intelligence Analyst,74000,GBP,92500,GB,0,GB,M
2024,SE,FT,Data Analyst,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Analyst,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Integration Specialist,75000,GBP,93750,GB,100,GB,M
2024,MI,FT,Data Integration Specialist,55000,GBP,68750,GB,100,GB,M
2024,EN,FT,Data Analyst,36500,GBP,45625,GB,0,GB,M
2024,EN,FT,Data Analyst,34000,GBP,42500,GB,0,GB,M
2024,MI,FT,AI Engineer,210000,USD,210000,GB,0,GB,M
2024,MI,FT,AI Engineer,50000,USD,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,284500,CHF,323295,CH,50,CH,L
2024,SE,FT,Business Intelligence Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Business Intelligence Analyst,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Business Intelligence Manager,85000,GBP,106250,GB,0,GB,M
2024,SE,FT,Business Intelligence Manager,66000,GBP,82500,GB,0,GB,M
2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M
2023,EN,FT,Data Analyst,25000,EUR,26992,GR,100,GB,S
2024,MI,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Engineer,27000,GBP,33750,GB,0,GB,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Engineer,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Scientist,240000,USD,240000,FR,0,FR,M
2024,SE,FT,Data Scientist,187000,USD,187000,FR,0,FR,M
2024,MI,FT,Analytics Engineer,130000,GBP,162500,GB,100,GB,M
2024,MI,FT,Analytics Engineer,92000,GBP,115000,GB,100,GB,M
2024,SE,FT,Data Engineer,45000,GBP,56250,GB,100,GB,M
2024,SE,FT,Data Engineer,38000,GBP,47500,GB,100,GB,M
2024,MI,FT,BI Data Analyst,40000,GBP,50000,GB,50,GB,L
2024,EN,FL,Applied Data Scientist,30000,USD,30000,GB,100,GB,M
2024,MI,FT,Data Scientist,46203,GBP,57753,GB,0,GB,M
2024,MI,FT,Data Scientist,38280,GBP,47850,GB,0,GB,M
2024,SE,FT,BI Developer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,BI Developer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,112800,EUR,125333,LT,0,LT,M
2024,SE,FT,Machine Learning Engineer,73200,EUR,81333,LT,0,LT,M
2024,MI,FT,Data Integration Specialist,75000,GBP,93750,GB,100,GB,M
2024,MI,FT,Data Integration Specialist,55000,GBP,68750,GB,100,GB,M
2024,MI,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Applied Scientist,209000,USD,209000,PL,100,PL,M
2024,SE,FT,Applied Scientist,155000,USD,155000,PL,100,PL,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Data Scientist,51550,EUR,57277,FR,50,FR,M
2024,SE,FT,BI Data Analyst,60000,EUR,66666,DE,50,DE,S
2024,SE,FT,Data Developer,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Developer,50000,GBP,62500,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,SE,FT,Data Scientist,90000,EUR,100000,FR,100,FR,M
2024,SE,FT,Data Scientist,50000,EUR,55555,FR,100,FR,M
2024,SE,FT,Data Engineer,100000,EUR,111111,PL,100,PL,M
2024,SE,FT,Data Engineer,60000,EUR,66666,PL,100,PL,M
2024,SE,FT,Data Engineer,110000,USD,110000,UA,0,UA,M
2024,SE,FT,Data Engineer,48000,USD,48000,UA,0,UA,M
2024,EN,FT,Data Analyst,39600,EUR,44000,LT,0,LT,M
2024,EN,FT,Data Analyst,33600,EUR,37333,LT,0,LT,M
2024,SE,FT,Data Quality Analyst,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Quality Analyst,45000,GBP,56250,GB,0,GB,M
2023,EN,FT,Data DevOps Engineer,44382,EUR,47918,NL,50,NL,L
2024,EN,FT,Data Analyst,40100,EUR,44555,LT,0,LT,M
2024,EN,FT,Data Analyst,28069,EUR,31187,LT,0,LT,M
2024,MI,FT,Data Engineer,70000,EUR,77777,AT,0,AT,M
2024,MI,FT,Data Engineer,53000,EUR,58888,AT,0,AT,M
2024,SE,FT,Data Analyst,86026,EUR,95584,DE,100,DE,M
2024,SE,FT,Data Analyst,71688,EUR,79653,DE,100,DE,M
2024,SE,FT,Data Analyst,86146,EUR,95717,NL,100,NL,M
2024,SE,FT,Data Analyst,71789,EUR,79765,NL,100,NL,M
2024,MI,FT,Data Scientist,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,EN,CT,AI Research Scientist,80000,EUR,88888,DE,0,DE,L
2024,EX,FT,Data Scientist,96000,EUR,106666,ES,100,ES,L
2024,EX,FT,Data Scientist,96000,EUR,106666,ES,100,ES,L
2024,MI,FT,Machine Learning Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Scientist,58800,EUR,65333,LT,0,LT,M
2024,SE,FT,Data Scientist,42000,EUR,46666,LT,0,LT,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,EN,FT,Data Scientist,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Scientist,26800,GBP,33500,GB,0,GB,M
2024,SE,FT,Data Scientist,65000,GBP,81250,GB,100,GB,M
2024,SE,FT,Data Scientist,45000,GBP,56250,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,240200,USD,240200,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,102900,USD,102900,GB,100,GB,M
2024,EN,FT,Data Analyst,23000,GBP,28750,GB,0,GB,M
2024,EN,FT,Data Analyst,23000,GBP,28750,GB,0,GB,M
2024,SE,FT,Lead Machine Learning Engineer,70000,EUR,77777,FI,50,FI,L
2024,EN,FT,Machine Learning Engineer,27000,USD,27000,TR,0,TR,S
2024,MI,FT,Data Scientist,114000,CHF,129545,CH,50,CH,L
2024,SE,FT,Data Product Manager,220000,USD,220000,GB,0,GB,M
2024,SE,FT,Data Product Manager,137500,USD,137500,GB,0,GB,M
2024,SE,FT,Analytics Engineer,244400,USD,244400,FR,0,FR,M
2024,SE,FT,Analytics Engineer,131600,USD,131600,FR,0,FR,M
2024,SE,FT,Data Scientist,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Data Analyst,72128,EUR,80142,NL,0,NL,M
2024,EN,FT,Data Analyst,50490,EUR,56100,NL,0,NL,M
2024,EN,FT,Data Analyst,54000,EUR,60000,FR,0,FR,M
2024,EN,FT,Data Analyst,50000,EUR,55555,FR,0,FR,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2023,MI,FT,Prompt Engineer,56000,EUR,60462,DE,0,DE,S
2024,MI,FT,Data Engineer,65000,EUR,72222,AT,0,AT,M
2024,MI,FT,Data Engineer,43000,EUR,47777,AT,0,AT,M
2024,MI,FT,Research Engineer,35000,EUR,38888,PT,0,PT,M
2024,MI,FT,Research Engineer,26000,EUR,28888,PT,0,PT,M
2024,EN,FT,Data Engineer,54000,EUR,60000,LT,0,LT,M
2024,EN,FT,Data Engineer,45600,EUR,50666,LT,0,LT,M
2024,SE,FT,Research Analyst,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Research Analyst,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Engineer,95000,GBP,118750,GB,0,GB,M
2024,SE,FT,Data Engineer,50750,GBP,63437,GB,0,GB,M
2024,MI,FT,AI Programmer,30000,USD,30000,BA,0,BA,S
2024,SE,FT,Data Architect,120000,GBP,150000,GB,0,GB,M
2024,SE,FT,Data Architect,90000,GBP,112500,GB,0,GB,M
2024,MI,FT,Data Analyst,38400,EUR,42666,LV,0,LV,M
2024,MI,FT,Data Analyst,32400,EUR,36000,LV,0,LV,M
2024,SE,FT,Research Engineer,300000,USD,300000,GB,0,GB,M
2024,SE,FT,Research Engineer,150000,USD,150000,GB,0,GB,M
2024,MI,FT,AI Developer,30000,EUR,33333,FR,50,FR,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Admin & Data Analyst,38000,EUR,42222,ES,100,ES,L
2024,MI,FT,Data Integration Specialist,75000,GBP,93750,GB,100,GB,M
2024,MI,FT,Data Integration Specialist,55000,GBP,68750,GB,100,GB,M
2024,SE,FT,Data Manager,149000,USD,149000,DE,0,DE,M
2024,SE,FT,Data Manager,65300,USD,65300,DE,0,DE,M
2024,SE,FT,Data Engineer,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Engineer,49500,GBP,61875,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,25000,GBP,31250,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Architect,120000,GBP,150000,GB,0,GB,M
2024,SE,FT,Data Architect,90000,GBP,112500,GB,0,GB,M
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,EX,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,EX,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Business Intelligence Analyst,42000,GBP,52500,GB,50,GB,L
2024,EN,FT,Data Scientist,70000,EUR,77777,DE,0,DE,M
2024,EN,FT,Data Scientist,65000,EUR,72222,DE,0,DE,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,84000,EUR,93333,DE,100,DE,M
2024,EN,FT,AI Engineer,40000,EUR,44444,IT,50,IT,L
2024,SE,FT,Business Intelligence Analyst,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Business Intelligence Analyst,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Scientist,55000,EUR,61111,DE,50,DE,M
2024,MI,FT,Data Scientist,77040,EUR,85600,LV,0,LV,M
